timestamp,price_close,volume,asset_id
2026-05-10 17:00:48.799,81323.98418900248,8132398.418900249,1
2026-05-10 18:00:33.629,81443.36517602435,8144336.517602435,1
2026-05-10 19:00:45.457,81264.60516402808,8126460.516402808,1
2026-05-10 20:00:31.352,81411.0286812594,8141102.86812594,1
2026-05-10 21:00:43.940,80687.32159893127,8068732.159893127,1
2026-05-10 22:00:37.546,80720.07644503274,8072007.644503274,1
2026-05-10 23:00:39.528,82025.58932286626,8202558.932286626,1
2026-05-11 00:00:57.780,82145.65606759128,8214565.606759127,1
2026-05-11 01:00:51.884,81433.73448367607,8143373.448367608,1
2026-05-11 02:01:32.366,81472.29863059585,8147229.863059585,1
2026-05-11 03:00:49.097,81179.93465005465,8117993.465005465,1
2026-05-11 04:00:31.940,80694.97932549506,8069497.932549506,1
2026-05-11 05:01:09.665,80825.82378598195,8082582.378598195,1
2026-05-11 06:00:25.445,80821.49056329245,8082149.056329245,1
2026-05-11 07:00:04.794,80841.65645012756,8084165.645012756,1
2026-05-11 08:00:07.849,80710.23791266454,8071023.791266454,1
2026-05-11 09:00:52.765,80740.62330786207,8074062.330786207,1
2026-05-11 10:00:41.944,80942.44595589298,8094244.595589298,1
2026-05-11 11:00:33.986,80942.53310700732,8094253.310700731,1
2026-05-11 12:00:35.019,81149.89283166677,8114989.283166678,1
2026-05-11 13:00:27.843,81045.84776489827,8104584.776489827,1
2026-05-11 14:00:24.126,81001.73089268175,8100173.089268175,1
2026-05-11 15:00:18.981,80898.20817826076,8089820.8178260755,1
2026-05-11 16:00:22.732,81383.84565643611,8138384.565643611,1
2026-05-11 17:00:51.267,81572.92679294707,8157292.679294706,1
2026-05-11 18:01:10.456,81900.99041225105,8190099.041225105,1
2026-05-11 19:00:34.748,81876.99123747677,8187699.123747678,1
2026-05-11 20:00:08.842,81939.13911645801,8193913.911645802,1
2026-05-11 21:00:42.688,81795.30398041235,8179530.398041235,1
2026-05-11 22:02:02.901,81811.90192971023,8181190.192971024,1
2026-05-11 23:00:47.829,81823.28617527579,8182328.617527579,1
2026-05-12 00:00:27.362,81725.20771701908,8172520.771701908,1
2026-05-12 01:00:46.949,81530.92615591706,8153092.615591706,1
2026-05-12 02:00:32.124,81170.30460840944,8117030.460840944,1
2026-05-12 03:00:42.009,81222.304124304,8122230.412430401,1
2026-05-12 04:00:45.205,81026.2679937985,8102626.79937985,1
2026-05-12 05:00:52.161,81199.57392751012,8119957.392751012,1
2026-05-12 06:00:08.103,81229.06269424419,8122906.269424419,1
2026-05-12 07:00:50.449,81010.85603635802,8101085.603635802,1
2026-05-12 08:00:45.072,80862.23210418917,8086223.210418917,1
2026-05-12 09:00:51.880,80837.67211840981,8083767.211840982,1
2026-05-12 10:00:18.314,80791.43564091134,8079143.564091134,1
2026-05-12 11:01:00.041,80632.79138688132,8063279.138688132,1
2026-05-12 12:00:47.697,80745.79929009557,8074579.929009557,1
2026-05-12 13:00:29.329,80845.76358282797,8084576.358282797,1
2026-05-12 14:00:14.558,80485.01831309334,8048501.831309334,1
2026-05-12 15:00:55.258,80496.58046316024,8049658.046316024,1
2026-05-12 16:00:30.484,80336.59109533313,8033659.109533314,1
2026-05-12 17:00:22.252,79962.92388446922,7996292.3884469215,1
2026-05-12 18:00:43.569,80487.83277814712,8048783.277814711,1
2026-05-12 19:00:38.712,80679.53997173761,8067953.997173761,1
2026-05-12 20:00:35.982,80788.26866585051,8078826.866585052,1
2026-05-12 21:00:38.622,80675.66918067574,8067566.9180675745,1
2026-05-12 22:00:28.571,80557.61091059956,8055761.091059956,1
2026-05-12 23:00:21.547,80652.28434539585,8065228.434539584,1
2026-05-13 00:00:59.840,80480.88600120835,8048088.600120835,1
2026-05-13 01:00:50.365,80691.23503359752,8069123.503359752,1
2026-05-13 02:00:39.750,80986.08973138953,8098608.973138953,1
2026-05-13 03:00:10.455,81023.16665948738,8102316.665948738,1
2026-05-13 04:00:04.275,81195.70925003936,8119570.9250039365,1
2026-05-13 05:00:30.406,81206.64457454227,8120664.457454227,1
2026-05-13 06:00:41.397,80991.70388721126,8099170.388721126,1
2026-05-13 07:00:36.992,80954.3346205502,8095433.46205502,1
2026-05-13 08:00:43.879,80976.2602877737,8097626.028777369,1
2026-05-13 09:00:15.924,81150.00352652717,8115000.352652717,1
2026-05-13 10:01:02.316,81234.86412675556,8123486.412675557,1
2026-05-09 07:00:23.341,2313.6513943160708,231365.13943160707,2
2026-05-09 08:00:13.091,2314.6550301208513,231465.50301208513,2
2026-05-09 09:00:58.718,2316.457420370218,231645.74203702182,2
2026-05-09 10:00:28.360,2312.494408102466,231249.4408102466,2
2026-05-09 11:01:04.950,2312.1845498523435,231218.45498523436,2
2026-05-09 12:00:23.914,2314.413193718525,231441.31937185247,2
2026-05-09 13:00:29.544,2316.2142488719905,231621.42488719904,2
2026-05-09 14:00:54.932,2313.936152991496,231393.6152991496,2
2026-05-09 15:00:22.300,2307.6170520244214,230761.70520244213,2
2026-05-09 16:00:43.612,2316.943725844017,231694.37258440172,2
2026-05-09 17:01:17.577,2320.0822788778155,232008.22788778154,2
2026-05-09 18:00:01.052,2328.9386891124523,232893.86891124523,2
2026-05-09 19:00:34.938,2329.45630464335,232945.630464335,2
2026-05-09 20:00:33.983,2331.731186196554,233173.1186196554,2
2026-05-09 21:00:16.762,2329.003840962945,232900.38409629453,2
2026-05-09 22:00:46.706,2330.912516193106,233091.2516193106,2
2026-05-09 23:00:08.297,2329.5479602451887,232954.79602451887,2
2026-05-10 00:00:38.601,2326.4573018792307,232645.73018792307,2
2026-05-10 01:00:08.096,2322.795864187634,232279.58641876339,2
2026-05-10 02:00:45.868,2322.615504213569,232261.55042135686,2
2026-05-10 03:00:18.813,2326.686582202464,232668.65822024638,2
2026-05-10 04:00:37.620,2327.7106946933586,232771.06946933587,2
2026-05-10 05:00:24.440,2328.0712204974543,232807.12204974543,2
2026-05-10 06:00:44.576,2327.027530918965,232702.7530918965,2
2026-05-10 07:00:49.051,2328.599980344784,232859.9980344784,2
2026-05-10 08:00:23.730,2326.963281025486,232696.3281025486,2
2026-05-10 09:00:41.564,2329.385113328241,232938.5113328241,2
2026-05-10 10:00:53.794,2327.9278173294383,232792.78173294384,2
2026-05-10 11:00:37.170,2325.161105720888,232516.1105720888,2
2026-05-10 12:00:54.831,2321.863398161035,232186.33981610351,2
2026-05-10 13:00:55.246,2322.7238531100083,232272.38531100083,2
2026-05-10 14:00:02.213,2328.8027452402694,232880.27452402693,2
2026-05-10 15:00:19.796,2329.945137738148,232994.51377381478,2
2026-05-10 16:00:42.765,2347.6743512871712,234767.43512871713,2
2026-05-10 17:00:43.480,2349.3013791922267,234930.13791922267,2
2026-05-10 18:00:34.434,2362.672265459065,236267.22654590648,2
2026-05-10 19:00:42.736,2358.6035902104118,235860.35902104116,2
2026-05-10 20:00:19.047,2364.6791409311304,236467.91409311304,2
2026-05-10 21:00:44.548,2327.9006217917436,232790.06217917436,2
2026-05-10 22:00:22.464,2331.0016625014155,233100.16625014154,2
2026-05-10 23:00:46.183,2373.9285602035043,237392.85602035042,2
2026-05-11 00:00:54.355,2368.837665726271,236883.76657262712,2
2026-05-11 01:00:19.259,2350.8297353196244,235082.97353196243,2
2026-05-11 02:01:32.048,2357.5541006366834,235755.41006366833,2
2026-05-11 03:00:27.730,2344.696484244151,234469.64842441512,2
2026-05-11 04:01:03.281,2329.1389605390154,232913.89605390155,2
2026-05-11 05:01:09.964,2333.236968590065,233323.69685900648,2
2026-05-11 06:00:15.340,2335.304403383044,233530.44033830438,2
2026-05-11 07:00:08.939,2333.3694979230336,233336.94979230335,2
2026-05-11 08:01:01.376,2329.749017245951,232974.9017245951,2
2026-05-11 09:00:07.045,2330.4001470242365,233040.01470242365,2
2026-05-11 10:00:37.492,2335.392461962455,233539.24619624548,2
2026-05-11 11:00:34.148,2329.742837762509,232974.28377625093,2
2026-05-11 12:00:26.613,2334.4449685191034,233444.49685191034,2
2026-05-11 13:00:42.993,2329.722461694064,232972.2461694064,2
2026-05-11 14:00:35.888,2321.0182105010663,232101.82105010664,2
2026-05-11 15:00:22.145,2315.409571716806,231540.9571716806,2
2026-05-11 16:00:46.657,2332.180654153123,233218.06541531233,2
2026-05-11 17:01:06.376,2330.045295480794,233004.5295480794,2
2026-05-11 18:01:06.607,2336.7153160821526,233671.53160821527,2
2026-05-11 19:00:54.991,2336.2760451586996,233627.60451586996,2
2026-05-11 20:00:06.113,2338.9009253302124,233890.09253302123,2
2026-05-11 21:00:42.838,2337.1968612550563,233719.68612550563,2
2026-05-11 22:02:02.923,2339.9929272782324,233999.29272782325,2
2026-05-11 23:00:47.843,2341.1422197846255,234114.22197846253,2
2026-05-12 00:00:36.510,2339.603401986634,233960.34019866338,2
2026-05-12 01:00:48.670,2333.4161707892367,233341.61707892368,2
2026-05-12 02:00:40.600,2311.2506331835934,231125.06331835935,2
2026-05-12 03:00:43.304,2314.5344721491992,231453.44721491993,2
2026-05-12 04:00:13.751,2308.6015019776896,230860.15019776896,2
2026-05-12 05:00:48.540,2310.7285768536904,231072.85768536903,2
2026-05-12 06:00:09.043,2310.6187189977354,231061.87189977354,2
2026-05-12 07:00:37.424,2303.213197015256,230321.3197015256,2
2026-05-12 08:00:31.223,2296.0529065791134,229605.29065791133,2
2026-05-12 09:00:52.728,2286.7352717276985,228673.52717276986,2
2026-05-12 10:00:09.485,2290.529737485297,229052.9737485297,2
2026-05-12 11:00:58.494,2285.3910702155367,228539.10702155367,2
2026-05-12 12:00:49.893,2285.9874062310987,228598.74062310986,2
2026-05-12 13:00:52.862,2287.5935621101694,228759.35621101694,2
2026-05-12 14:00:08.477,2272.255470621675,227225.54706216752,2
2026-05-12 15:00:35.210,2268.2349335216813,226823.49335216812,2
2026-05-12 16:00:45.152,2263.3702385768343,226337.02385768344,2
2026-05-12 17:00:22.342,2263.212738994513,226321.2738994513,2
2026-05-12 18:00:24.419,2275.2204014775098,227522.040147751,2
2026-05-12 19:00:36.011,2279.866155368264,227986.6155368264,2
2026-05-12 20:00:36.060,2284.4441967784237,228444.41967784238,2
2026-05-12 21:00:28.873,2284.1748112459827,228417.48112459827,2
2026-05-12 22:00:36.933,2284.683439599058,228468.34395990582,2
2026-05-12 23:00:25.620,2282.256260373864,228225.6260373864,2
2026-05-13 00:01:09.866,2274.643164858102,227464.3164858102,2
2026-05-13 01:00:50.375,2282.5434999313834,228254.34999313834,2
2026-05-13 02:00:38.504,2289.5864527680737,228958.64527680737,2
2026-05-13 03:00:10.800,2293.1155678023083,229311.55678023084,2
2026-05-13 04:01:10.566,2300.933984764156,230093.39847641558,2
2026-05-13 05:00:23.499,2306.2403310669024,230624.03310669024,2
2026-05-13 06:00:33.118,2296.78382934265,229678.38293426498,2
2026-05-13 07:00:36.296,2301.02191322683,230102.19132268298,2
2026-05-13 08:00:40.639,2300.0088133398276,230000.88133398275,2
2026-05-13 09:00:14.043,2315.0489194909796,231504.89194909798,2
2026-05-13 10:00:55.187,2319.8163308409894,231981.63308409892,2
2026-04-16 09:30:00.000,197.3699951171875,34867030.0,3
2026-04-16 10:30:00.000,199.00999450683594,19694478.0,3
2026-04-16 11:30:00.000,198.6199951171875,14184255.0,3
2026-04-16 12:30:00.000,198.4149932861328,12103065.0,3
2026-04-16 13:30:00.000,197.4949951171875,11223279.0,3
2026-04-16 14:30:00.000,198.1199951171875,13497268.0,3
2026-04-16 15:30:00.000,198.24000549316406,11174544.0,3
2026-04-17 09:30:00.000,200.375,55123160.0,3
2026-04-17 10:30:00.000,200.63999938964844,17346281.0,3
2026-04-17 11:30:00.000,200.69000244140625,18546450.0,3
2026-04-17 12:30:00.000,199.8800048828125,13021821.0,3
2026-04-17 13:30:00.000,200.64999389648438,10962127.0,3
2026-04-17 14:30:00.000,201.25999450683594,11941766.0,3
2026-04-17 15:30:00.000,201.64999389648438,11970481.0,3
2026-04-20 09:30:00.000,199.1300048828125,31888414.0,3
2026-04-20 10:30:00.000,199.27000427246094,18660733.0,3
2026-04-20 11:30:00.000,199.18499755859375,12893600.0,3
2026-04-20 12:30:00.000,199.5299072265625,6997175.0,3
2026-04-20 13:30:00.000,200.58999633789062,13358656.0,3
2026-04-20 14:30:00.000,201.1300048828125,10484052.0,3
2026-04-20 15:30:00.000,202.11000061035156,12574882.0,3
2026-04-21 09:30:00.000,201.88999938964844,26931641.0,3
2026-04-21 10:30:00.000,201.0500030517578,13287102.0,3
2026-04-21 11:30:00.000,199.89500427246094,11146811.0,3
2026-04-21 12:30:00.000,199.32000732421875,10479999.0,3
2026-04-21 13:30:00.000,199.93099975585938,10018449.0,3
2026-04-21 14:30:00.000,200.95700073242188,9959608.0,3
2026-04-21 15:30:00.000,199.91000366210938,11675449.0,3
2026-04-22 09:30:00.000,200.36000061035156,25702217.0,3
2026-04-22 10:30:00.000,201.6009063720703,16102669.0,3
2026-04-22 11:30:00.000,201.09500122070312,8980435.0,3
2026-04-22 12:30:00.000,201.7449951171875,8787583.0,3
2026-04-22 13:30:00.000,201.6649932861328,11135412.0,3
2026-04-22 14:30:00.000,201.6750030517578,9664746.0,3
2026-04-22 15:30:00.000,202.4199981689453,11389298.0,3
2026-04-23 09:30:00.000,201.76010131835938,27402057.0,3
2026-04-23 10:30:00.000,202.5084991455078,12933498.0,3
2026-04-23 11:30:00.000,201.10629272460938,12307243.0,3
2026-04-23 12:30:00.000,199.43499755859375,11762619.0,3
2026-04-23 13:30:00.000,199.13999938964844,16660403.0,3
2026-04-23 14:30:00.000,199.11000061035156,8347959.0,3
2026-04-23 15:30:00.000,199.7100067138672,8139245.0,3
2026-04-24 09:30:00.000,202.60499572753906,36820806.0,3
2026-04-24 10:30:00.000,208.9158935546875,53306667.0,3
2026-04-24 11:30:00.000,209.5749969482422,31167268.0,3
2026-04-24 12:30:00.000,209.3300018310547,23047260.0,3
2026-04-24 13:30:00.000,208.1927032470703,14007833.0,3
2026-04-24 14:30:00.000,208.51800537109375,18107042.0,3
2026-04-24 15:30:00.000,208.19000244140625,16073082.0,3
2026-04-27 09:30:00.000,208.69500732421875,46698474.0,3
2026-04-27 10:30:00.000,209.8800048828125,18121354.0,3
2026-04-27 11:30:00.000,211.4550018310547,16541416.0,3
2026-04-27 12:30:00.000,213.61000061035156,25911233.0,3
2026-04-27 13:30:00.000,215.6999969482422,24409920.0,3
2026-04-27 14:30:00.000,215.49000549316406,20512380.0,3
2026-04-27 15:30:00.000,216.6300048828125,15881349.0,3
2026-04-28 09:30:00.000,212.375,57845453.0,3
2026-04-28 10:30:00.000,209.10000610351562,28861244.0,3
2026-04-28 11:30:00.000,210.11000061035156,15869340.0,3
2026-04-28 12:30:00.000,210.7899932861328,12687956.0,3
2026-04-28 13:30:00.000,212.84500122070312,13579691.0,3
2026-04-28 14:30:00.000,214.06500244140625,20176181.0,3
2026-04-28 15:30:00.000,213.14999389648438,12274582.0,3
2026-04-29 09:30:00.000,211.11000061035156,29242173.0,3
2026-04-29 10:30:00.000,210.8000030517578,14808343.0,3
2026-04-29 11:30:00.000,209.6699981689453,12425477.0,3
2026-04-29 12:30:00.000,209.43699645996094,12347642.0,3
2026-04-29 13:30:00.000,208.0449981689453,11516524.0,3
2026-04-29 14:30:00.000,209.3249969482422,12534333.0,3
2026-04-29 15:30:00.000,209.31500244140625,10887753.0,3
2026-04-30 09:30:00.000,200.61500549316406,59635866.0,3
2026-04-30 10:30:00.000,201.3209991455078,35542478.0,3
2026-04-30 11:30:00.000,200.13999938964844,20337941.0,3
2026-04-30 12:30:00.000,200.47999572753906,16011538.0,3
2026-04-30 13:30:00.000,200.77499389648438,15835798.0,3
2026-04-30 14:30:00.000,200.82000732421875,17412627.0,3
2026-04-30 15:30:00.000,199.52999877929688,19896461.0,3
2026-05-01 09:30:00.000,199.3000030517578,34778623.0,3
2026-05-01 10:30:00.000,198.92999267578125,23090117.0,3
2026-05-01 11:30:00.000,198.65499877929688,12209876.0,3
2026-05-01 12:30:00.000,199.85000610351562,9257649.0,3
2026-05-01 13:30:00.000,199.13009643554688,8524596.0,3
2026-05-01 14:30:00.000,199.71499633789062,12173166.0,3
2026-05-01 15:30:00.000,198.4199981689453,11233757.0,3
2026-05-04 09:30:00.000,197.375,34264236.0,3
2026-05-04 10:30:00.000,195.75599670410156,21273947.0,3
2026-05-04 11:30:00.000,196.22000122070312,16464990.0,3
2026-05-04 12:30:00.000,197.3000030517578,9864130.0,3
2026-05-04 13:30:00.000,198.22999572753906,12057359.0,3
2026-05-04 14:30:00.000,198.63999938964844,10677768.0,3
2026-05-04 15:30:00.000,198.55999755859375,9210772.0,3
2026-05-05 09:30:00.000,198.52499389648438,30544680.0,3
2026-05-05 10:30:00.000,197.0301971435547,16517010.0,3
2026-05-05 11:30:00.000,197.97500610351562,11108907.0,3
2026-05-05 12:30:00.000,197.78500366210938,7386811.0,3
2026-05-05 13:30:00.000,197.5,8102043.0,3
2026-05-05 14:30:00.000,196.30999755859375,11553147.0,3
2026-05-05 15:30:00.000,196.5,9641519.0,3
2026-05-06 09:30:00.000,203.9499969482422,57596744.0,3
2026-05-06 10:30:00.000,206.35000610351562,22958803.0,3
2026-04-16 09:30:00.000,385.739990234375,22707633.0,4
2026-04-16 10:30:00.000,387.8949890136719,9847163.0,4
2026-04-16 11:30:00.000,389.764404296875,6820470.0,4
2026-04-16 12:30:00.000,388.55499267578125,5508295.0,4
2026-04-16 13:30:00.000,385.88720703125,5126233.0,4
2026-04-16 14:30:00.000,387.3699951171875,4814910.0,4
2026-04-16 15:30:00.000,388.7900085449219,4402399.0,4
2026-04-17 09:30:00.000,396.5306091308594,20397410.0,4
2026-04-17 10:30:00.000,408.1300048828125,22853031.0,4
2026-04-17 11:30:00.000,407.1199951171875,12914552.0,4
2026-04-17 12:30:00.000,401.5400085449219,8641358.0,4
2026-04-17 13:30:00.000,400.6600036621094,8281959.0,4
2026-04-17 14:30:00.000,401.79998779296875,7624231.0,4
2026-04-17 15:30:00.000,400.6600036621094,5311579.0,4
2026-04-20 09:30:00.000,392.989990234375,21565375.0,4
2026-04-20 10:30:00.000,393.25,12525906.0,4
2026-04-20 11:30:00.000,392.45001220703125,7029758.0,4
2026-04-20 12:30:00.000,391.9599914550781,5080991.0,4
2026-04-20 13:30:00.000,392.9100036621094,4973314.0,4
2026-04-20 14:30:00.000,392.2699890136719,5461892.0,4
2026-04-20 15:30:00.000,392.4599914550781,4260155.0,4
2026-04-21 09:30:00.000,392.2349853515625,13280966.0,4
2026-04-21 10:30:00.000,390.5249938964844,8598510.0,4
2026-04-21 11:30:00.000,388.3689880371094,5050425.0,4
2026-04-21 12:30:00.000,385.8399963378906,6346929.0,4
2026-04-21 13:30:00.000,389.05499267578125,5610215.0,4
2026-04-21 14:30:00.000,390.06500244140625,4577407.0,4
2026-04-21 15:30:00.000,386.4800109863281,4299665.0,4
2026-04-22 09:30:00.000,392.75830078125,13071936.0,4
2026-04-22 10:30:00.000,389.614990234375,6488881.0,4
2026-04-22 11:30:00.000,389.8999938964844,5545700.0,4
2026-04-22 12:30:00.000,390.4649963378906,4781167.0,4
2026-04-22 13:30:00.000,388.42498779296875,3960454.0,4
2026-04-22 14:30:00.000,389.2388000488281,5338993.0,4
2026-04-22 15:30:00.000,387.20001220703125,5837654.0,4
2026-04-23 09:30:00.000,369.0899963378906,34651580.0,4
2026-04-23 10:30:00.000,377.4750061035156,13595504.0,4
2026-04-23 11:30:00.000,379.25,9806580.0,4
2026-04-23 12:30:00.000,372.8999938964844,9664757.0,4
2026-04-23 13:30:00.000,374.0799865722656,8856225.0,4
2026-04-23 14:30:00.000,373.9599914550781,5535844.0,4
2026-04-23 15:30:00.000,373.6300048828125,4210319.0,4
2026-04-24 09:30:00.000,373.67999267578125,21246676.0,4
2026-04-24 10:30:00.000,375.9800109863281,8237145.0,4
2026-04-24 11:30:00.000,374.0299987792969,6753205.0,4
2026-04-24 12:30:00.000,375.55999755859375,5857231.0,4
2026-04-24 13:30:00.000,375.18890380859375,6111344.0,4
2026-04-24 14:30:00.000,376.70001220703125,5003142.0,4
2026-04-24 15:30:00.000,376.1600036621094,4564842.0,4
2026-04-27 09:30:00.000,367.25,16805521.0,4
2026-04-27 10:30:00.000,365.95001220703125,9891777.0,4
2026-04-27 11:30:00.000,371.7900085449219,8650993.0,4
2026-04-27 12:30:00.000,377.6492919921875,9453045.0,4
2026-04-27 13:30:00.000,378.7699890136719,8850339.0,4
2026-04-27 14:30:00.000,379.05999755859375,6307769.0,4
2026-04-27 15:30:00.000,378.70001220703125,4147136.0,4
2026-04-28 09:30:00.000,377.79998779296875,16996899.0,4
2026-04-28 10:30:00.000,374.989990234375,9253619.0,4
2026-04-28 11:30:00.000,375.0899963378906,4547176.0,4
2026-04-28 12:30:00.000,376.30999755859375,4207884.0,4
2026-04-28 13:30:00.000,377.510009765625,3399450.0,4
2026-04-28 14:30:00.000,377.3399963378906,5536239.0,4
2026-04-28 15:30:00.000,375.95001220703125,2989463.0,4
2026-04-29 09:30:00.000,373.39990234375,12109152.0,4
2026-04-29 10:30:00.000,374.1400146484375,7256746.0,4
2026-04-29 11:30:00.000,371.55499267578125,5623329.0,4
2026-04-29 12:30:00.000,373.20001220703125,3840281.0,4
2026-04-29 13:30:00.000,371.4150085449219,4288127.0,4
2026-04-29 14:30:00.000,373.92999267578125,5518352.0,4
2026-04-29 15:30:00.000,372.79998779296875,3124371.0,4
2026-04-30 09:30:00.000,370.5050048828125,10839471.0,4
2026-04-30 10:30:00.000,378.4700012207031,9880914.0,4
2026-04-30 11:30:00.000,377.67999267578125,5818588.0,4
2026-04-30 12:30:00.000,378.52508544921875,3838580.0,4
2026-04-30 13:30:00.000,381.1499938964844,4237777.0,4
2026-04-30 14:30:00.000,383.95001220703125,6416366.0,4
2026-04-30 15:30:00.000,381.5299987792969,4871592.0,4
2026-05-01 09:30:00.000,388.0950012207031,14418647.0,4
2026-05-01 10:30:00.000,392.6549987792969,11668980.0,4
2026-05-01 11:30:00.000,395.4750061035156,11428245.0,4
2026-05-01 12:30:00.000,395.2200012207031,5590762.0,4
2026-05-01 13:30:00.000,396.3800048828125,6389294.0,4
2026-05-01 14:30:00.000,394.3999938964844,5744155.0,4
2026-05-01 15:30:00.000,390.6600036621094,6045562.0,4
2026-05-04 09:30:00.000,388.9700012207031,14377221.0,4
2026-05-04 10:30:00.000,388.760009765625,7432017.0,4
2026-05-04 11:30:00.000,387.43499755859375,6061125.0,4
2026-05-04 12:30:00.000,393.2699890136719,6021958.0,4
2026-05-04 13:30:00.000,392.42120361328125,4773872.0,4
2026-05-04 14:30:00.000,393.0849914550781,4611149.0,4
2026-05-04 15:30:00.000,392.57501220703125,2933857.0,4
2026-05-05 09:30:00.000,394.4599914550781,17040715.0,4
2026-05-05 10:30:00.000,394.0,7070320.0,4
2026-05-05 11:30:00.000,389.6127014160156,6607759.0,4
2026-05-05 12:30:00.000,392.0849914550781,3776437.0,4
2026-05-05 13:30:00.000,391.79998779296875,3272722.0,4
2026-05-05 14:30:00.000,392.1199951171875,3027046.0,4
2026-05-05 15:30:00.000,389.3500061035156,3049459.0,4
2026-05-06 09:30:00.000,393.5199890136719,12702730.0,4
2026-05-06 10:30:00.000,392.9110107421875,5210172.0,4
